pair_ID	sentence_A	sentence_B	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_dataset	sentence_B_dataset	SemEval_set	binary_label
6962	مرد کلاه سفید روی صحنه مشغول نواختن گیتار است	چهار نفر مشغول اجرای موسیقی در فضای باز هستند	2.7	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
6963	مردی با کلاه سفید از صحنه خارج می شود	چهار نفر مشغول اجرای موسیقی در فضای باز هستند	1.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
6964	چهار نفر در فضای باز مشغول اجرای موسیقی هستند	یک مرد سفید پوست با کلاه در صحنه حاضر شده و گیتار می زند	2.9	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6965	مردی با کلاه سفید روی صحنه گیتار می زند	موسیقی توسط چهار نفر در فضای باز اجرا می شود	2.8	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
6966	یک مرد با کلاه سفید روی صحنه گیتار می نوازد	چهار نفر در فضای باز ساکت ایستاده اند	1.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6967	مردی با کلاه سفید روی صحنه گیتار می زند	چهار نفر مشغول اجرای موسیقی در فضای باز هستند	2.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
6968	مردی در مسابقه پرش با دورچرخه بر روی خاک شرکت می کند	مردی در مسابقه خاکی سرعت و پرش با دوچرخه شرکت می کند	4.7	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
6969	مردی در مسابقه سرعت شرکت می کند	مردی در مسابقه سرعت شرکت نمی کند	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
6970	مردی با لباس قرمز در مسابقه خاکی دوچرخه با سرعت می پرد	مردی با لباس قرمز  در مسابقه خاکی دوچرخه می پرد	4.4	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6971	در یک مسابقه دوچرخه روی خاکی هیچ مردی در حال پرش با لباس فرم قرمز رنگ نیست	مردی با لباس فرم قرمز در مسابقه دوچرخه روی خاکی می پرد	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRIAL	1
6972	مردي با يک يونيفرم قرمز در حال زدن يک پرش در يک مسابقه دوچرخه سواري خاکي است	مردي با يک يونيفرم قرمز در حال مسابقه دادن و پريدن با يک دوچرخه در زمين خاکي است	3.7	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6973	مردي با يک يونيفرم قرمز در حال زدن يک پرش سرعتي در يک مسابقه دوچرخه سواري خاکي است	مردي در حال شرکت در بازي دوچرخه سواري bmx است	4.1	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6974	مردی در مسابقه سرعت شرکت می کند	در مسابقه خاکی دوچرخه  هیچ مردی با لباس قرمز مشغول پرش نیست	2.8	NEUTRAL	A_neutral_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	0
6975	مردی با لباس قرمز در حال مسابقه است و از روی دوچرخه روی خاک می پرد	مردی در مسابقه سرعت شرکت می کند	3.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6976	مردی با یک یونیفرم قرمز در حال انجام یک پرش در یک مسابقه دوچرخه سواری خاکی است	مردی در مسابقه‌ی دوچرخه‌های bmx شرکت می‌کند	3.9	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6977	یک مرد در یک مسابقه bmx شرکت نمی کند	مردی با یک یونیفرم قرمز در حال انجام یک پرش در یک مسابقه دوچرخه سواری خاکی است	3	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TEST	1
6978	مردی با لباس قرمز در حال مسابقه است و از روی دوچرخه روی خاک می پرد	مردی در مسابقه سرعت شرکت می کند	3.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6979	خانواده ای خوشحال در کنار شومینه ژست گرفته اند	خانواده ای که خوشحال به نظر می رسند کنار شومینه ژست گرفته اند	4.5	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
6980	خانواده ای خوشحال در کنار شومینه برای عکس ژست گرفته اند	خانواده ای غمگین کنار شومینه ژست گرفته اند	3.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6981	خانواده درکنار یک طاقچه بالای شومینه و یک درخت کریسمس ژست گرفته اند	خانواده ای درکنار طاقچه بالای شومینه و درخت کریسمس ژست گرفته اند	5	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
6982	هیچ خانواده ای در کنار طاقچه و درخت کریسمس نشسته اند	خانواده ای درکنار طاقچه بالای شومینه و آن درخت کریسمس ژست گرفته اند	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
6983	خانواده ای درکنار طاقچه بالای شومینه و درخت کریسمس ژست گرفته اند	خانواده ای خوشحال در کنار شومینه برای عکس ژست گرفته اند	4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6984	هیچ خانواده اي در کنار شومينه و درخت کريسمس در حال عکس گرفتن وجود ندارد	یک خانواده‌ی شاد کنار شومینه در حال ژست گرفتن هستند	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TEST	1
6985	خانواده ای که خوشحال به نظر می‌رسند ، در کنار شومينه در حال عکس گرفتن هستند	خانواده اي در کنار شومينه و درخت کريسمس در حال عکس گرفتن هستند	3.8	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6986	خانواده اي در کنار شومينه و درخت کريسمس در حال عکس گرفتن هستند.	يک خانواده ي غمگين در حال عکس گرفتن در کنار شومينه هستند	4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6987	خانواده ای درکنار طاقچه بالای شومینه و آن درخت کریسمس ژست گرفته اند	خانواده ای خوشحال در کنار شومینه برای عکس ژست گرفته اند	3.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6988	دو پسر دوقلوي نوجوان در حال دوئل با چوب هستند	دو بچه ي دوقلوي نوجوان در حال دوئل با چوب هستند	4.6	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6989	دو پسر دوقلوي نوجوان در حال دوئل با چوب هستند	دو پسر دوقلوي نوجوان در حال بازي با کارت‌ها هستند	2.9	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
6990	دو پسر پیراهن قهوه ای به تن دارند و با شور و شوق يک طناب را روی سکويی چوبی می‌کشند	دو پسر پیراهن قهوه ای به تن دارند و يک طناب را روی سکويی چوبی می کشند	4.7	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TEST	1
6991	دو پسر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی  می کشند	دو  دختر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی می کشند	3.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
6992	دو پسر دوقلو زیر سیزده سال با چوب با هم جنگ می کنند	دو پسر  با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی با شور و شوق  را می کشند	2	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6993	دو دختر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی با شور و شوق  را می کشند	دو پسر دوقلو زیر سیزده سال با چوب با هم جنگ می کنند	1.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6994	دو پسر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی می کشند	دو پسر دوقلو زیر سیزده سال با چوب با هم جنگ می کنند	2.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6995	دو پسر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی می کشند	دو پسر دوقلو زیر سیزده سال با چوب با هم کارت بازی می کنند	2.1	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6996	دو پسر با  پیراهن قهوه ای که به تن دارند طناب روی سکوی چوبی می کشند	دو پسر دوقلو زیر سیزده سال با چوب با هم جنگ می کنند	2.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
6997	یک حریف با بازیکن فوتبال برخورد کرده است	یک بازیکن فوتبال با حریف برخورد کرده است	4.9	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
6998	هیچ بازیکن فوتبالی نیست که با حریف برخورد کرده باشد	یک بازیکن فوتبال با حریف برخورد کرده است	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
6999	برخي از مردم که راگبي بازي مي‌کنند سعي در گرفتن توپ از يکديگر دارند.	بازيکنان راگبي سعي در گرفتن توپ از يکديگر دارند	4.8	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TEST	1
7000	بازیکنان راگبی با یکدیگر یرخورد نمی کنند	بازیکنان راگبی با یکدیگر یرخورد می کنند	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
7001	یک بازیکن فوتبال با حریف برخورد کرده است	بعضی از مردمانی که راگبی بازی می کنند با یکدیگر برخورد می کنند	2.6	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
7002	بازیکنان راگبی به یکدیگر تکل نمی زنند	یک بازیکن فوتبال توسط حریفش تکل شده است	2.5	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRIAL	0
7003	بازيکنان راگبي سعي در گرفتن توپ از يکديگر دارند	یک حریف در حال گرفتن توپ از یک بازیکن فوتبال است	2.9	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TEST	0
7004	هیچ بازیکن فوتبالی نیست که با حریف برخورد کرده باشد	بازیکنان راگبی با یکدیگر یرخورد می کنند	2.3	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
7005	یک بازیکن فوتبال با حریف برخورد کرده است	بازیکنان راگبی با یکدیگر یرخورد می کنند	1.9	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	0
7006	سگی که سفید هست روی برگ های افتاده ایستاده است	سگی سفید روی برگ های افتاده دراز کشیده است	4.7	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
7007	سگ سفیدی روی برگهای ریخته می ایستد	سگ سفیدی روی برگهای ریخته دراز می کشد	3.8	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRIAL	1
7008	یک سگ سفید روی برگهای افتاده بر روی زمین دراز کشیده است	یک سگ سفید روی برگهای افتاده بر روی زمین دراز کشیده است	5	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TRAIN	1
7009	هیچ سگ سفیدی  روی برگ ها ی افتاده بر زمین نایستاده است	یک سگ سفید روی برگهای افتاده بر روی زمین دراز کشیده است	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
7010	سگی سفید روی برگ‌های افتاده ایستاده است	يک سگ سفيد روي برگ‌هاي روي زمين ايستاده است	4.5	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TEST	1
7011	سگی سفید روی برگ‌های افتاده ایستاده است	سگ سفيدي وجود ندارد که روي برگ‌هاي روي زمين ايستاده‌باشد	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TEST	0
7012	یک سگ سفید روی برگهای روی زمین ایستاده است	سگی که سفید است ، روی برگهای افتاده ایستاده است	4.8	ENTAILMENT	A_entails_B	B_entails_A	FLICKR	FLICKR	TEST	1
7013	سگی سفید روی برگ های افتاده دراز کشیده است	یک سگ سفید روی برگهای افتاده بر روی زمین دراز کشیده است	3.4	NEUTRAL	A_neutral_B	B_neutral_A	FLICKR	FLICKR	TRAIN	1
7014	یک سگ سفید روی برگهای روی زمین ایستاده است	سگی سفید روی برگهای افتاده ایستاده است	4.7	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TEST	1
7015	دو دختر شادمانه درون يک خانه بادي بازي مي‌کنند	دو دختر درون يک خانه بادي بازي مي‌کنند	4.6	ENTAILMENT	A_entails_B	B_neutral_A	FLICKR	FLICKR	TEST	1
7016	دو دختر داخل خانه بادی  بازی نمی کنند	دو دختر داخل خانه بادی  بازی می کنند	4	CONTRADICTION	A_contradicts_B	B_contradicts_A	FLICKR	FLICKR	TRAIN	1
